# anti-slop baseline — file\trule\tcount
# Shrink when fixing debt. Do not grow without explicit review + --update-baseline.
open-sse/executors/vertex.js	anti-slop(no-runtime-typeof)	1
open-sse/executors/websession-utils.js	anti-slop(no-runtime-typeof)	6
open-sse/executors/windsurf.js	anti-slop(no-conditional-empty-object-spread)	1
open-sse/executors/windsurf.js	anti-slop(no-runtime-typeof)	4
open-sse/executors/yuanbao-web.js	anti-slop(no-runtime-typeof)	3
open-sse/executors/zenmux-free.js	anti-slop(no-runtime-typeof)	5
open-sse/handlers/chatCore.js	anti-slop(no-conditional-empty-object-spread)	1
open-sse/handlers/chatCore.js	anti-slop(no-runtime-typeof)	10
open-sse/handlers/chatCore/comboContextCache.js	anti-slop(no-runtime-typeof)	1
open-sse/handlers/chatCore/compressionHook.js	anti-slop(no-runtime-typeof)	2
open-sse/handlers/chatCore/emptyStreamGuard.js	anti-slop(no-runtime-typeof)	2
open-sse/handlers/chatCore/executorProxy.js	anti-slop(no-runtime-typeof)	4
open-sse/handlers/chatCore/executorResultGuard.js	anti-slop(no-runtime-typeof)	4
open-sse/handlers/chatCore/inlineThinking.js	anti-slop(no-runtime-typeof)	4
open-sse/handlers/chatCore/kimiQuotaRecovery.js	anti-slop(no-runtime-typeof)	3
open-sse/handlers/chatCore/modelLifecyclePolicy.js	anti-slop(no-runtime-typeof)	2
open-sse/handlers/chatCore/nonStreamingHandler.js	anti-slop(no-runtime-typeof)	5
open-sse/handlers/chatCore/requestDetail.js	anti-slop(no-runtime-typeof)	2
open-sse/handlers/chatCore/sseToJsonHandler.js	anti-slop(no-runtime-typeof)	4
open-sse/handlers/chatCore/streamingHandler.js	anti-slop(no-runtime-typeof)	2
open-sse/handlers/chatCore/thinkingSignatureRecovery.js	anti-slop(no-runtime-typeof)	5
open-sse/handlers/countTokensCore.js	anti-slop(no-conditional-empty-object-spread)	1
open-sse/handlers/countTokensCore.js	anti-slop(no-runtime-typeof)	17
open-sse/handlers/embeddingProviders/gemini.js	anti-slop(no-conditional-empty-object-spread)	2
open-sse/handlers/embeddingProviders/ollama-local.js	anti-slop(no-runtime-typeof)	2
open-sse/handlers/embeddingsCore.js	anti-slop(no-runtime-typeof)	1
open-sse/handlers/fetch/index.js	anti-slop(no-conditional-empty-object-spread)	2
open-sse/handlers/fetch/index.js	anti-slop(no-runtime-typeof)	4
open-sse/handlers/imageEditCore.js	anti-slop(no-runtime-typeof)	2
open-sse/handlers/imageGenerationCore.js	anti-slop(no-runtime-typeof)	2
open-sse/handlers/imageProviders/_base.js	anti-slop(no-runtime-typeof)	1
open-sse/handlers/imageProviders/antigravity.js	anti-slop(no-runtime-typeof)	1
open-sse/handlers/imageProviders/cloudflareAi.js	anti-slop(no-conditional-empty-object-spread)	2
open-sse/handlers/imageProviders/cloudflareAi.js	anti-slop(no-runtime-typeof)	4
open-sse/handlers/imageProviders/codex.js	anti-slop(no-runtime-typeof)	1
open-sse/handlers/imageProviders/runwayml.js	anti-slop(no-conditional-empty-object-spread)	2
open-sse/handlers/moderationsCore.js	anti-slop(no-runtime-typeof)	2
open-sse/handlers/realtimeCore.js	anti-slop(no-conditional-empty-object-spread)	3
open-sse/handlers/realtimeCore.js	anti-slop(no-runtime-typeof)	15
open-sse/handlers/rerankCore.js	anti-slop(no-runtime-typeof)	3
open-sse/handlers/search/callers.js	anti-slop(no-conditional-empty-object-spread)	1
open-sse/handlers/search/callers.js	anti-slop(no-runtime-typeof)	5
open-sse/handlers/search/chatSearch.js	anti-slop(no-runtime-typeof)	7
open-sse/handlers/search/index.js	anti-slop(no-runtime-typeof)	1
open-sse/handlers/search/normalizers.js	anti-slop(no-runtime-typeof)	12
open-sse/handlers/sttCore.js	anti-slop(no-runtime-typeof)	6
open-sse/handlers/ttsProviders/_base.js	anti-slop(no-runtime-typeof)	1
open-sse/handlers/ttsProviders/edgeTts.js	anti-slop(no-conditional-empty-object-spread)	1
open-sse/handlers/ttsProviders/genericFormats.js	anti-slop(no-conditional-empty-object-spread)	3
open-sse/handlers/ttsProviders/minimax.js	anti-slop(no-runtime-typeof)	1
open-sse/handlers/videoCore.js	anti-slop(no-runtime-typeof)	3
open-sse/handlers/videoProviders/minimax.js	anti-slop(no-conditional-empty-object-spread)	3
open-sse/handlers/videoProviders/minimax.js	anti-slop(no-runtime-typeof)	3
open-sse/providers/capabilities.js	anti-slop(no-conditional-empty-object-spread)	2
open-sse/providers/capabilities.js	anti-slop(no-runtime-typeof)	2
open-sse/providers/models/namePatterns.js	anti-slop(no-runtime-typeof)	1
open-sse/providers/models/schema.js	anti-slop(no-runtime-typeof)	2
open-sse/providers/pricing.js	anti-slop(no-runtime-typeof)	5
open-sse/providers/registry/omniroute-api-cloud.js	anti-slop(no-conditional-empty-object-spread)	1
open-sse/providers/registry/sensenova.js	anti-slop(no-runtime-typeof)	7
open-sse/rtk/applyFilter.js	anti-slop(no-runtime-typeof)	2
open-sse/rtk/headroom.js	anti-slop(no-runtime-typeof)	10
open-sse/rtk/index.js	anti-slop(no-runtime-typeof)	18
open-sse/rtk/index.js	anti-slop(no-shape-in-symbol-names)	3
open-sse/rtk/pxpipe.js	anti-slop(no-runtime-typeof)	5
open-sse/rtk/systemInject.js	anti-slop(no-runtime-typeof)	7
open-sse/services/accountFallback.js	anti-slop(no-conditional-empty-object-spread)	1
open-sse/services/accountFallback.js	anti-slop(no-runtime-typeof)	4
open-sse/services/autoComboFamilies.js	anti-slop(no-runtime-typeof)	2
open-sse/services/autoComboResolver.js	anti-slop(no-runtime-typeof)	5
open-sse/services/claudeCodeToolRemapper.js	anti-slop(no-runtime-typeof)	14
open-sse/services/clinepassModels.js	anti-slop(no-runtime-typeof)	1
open-sse/services/combo.js	anti-slop(no-runtime-typeof)	32
open-sse/services/combo/contextRequirements.js	anti-slop(no-runtime-typeof)	6
open-sse/services/compression/adaptiveCompression/computeTarget.js	anti-slop(no-runtime-typeof)	1
open-sse/services/compression/bodyAdapter.js	anti-slop(no-runtime-typeof)	16
open-sse/services/compression/caveman.js	anti-slop(no-conditional-empty-object-spread)	1
open-sse/services/compression/caveman.js	anti-slop(no-runtime-typeof)	8
open-sse/services/compression/engineBreakdown.js	anti-slop(no-conditional-empty-object-spread)	2
open-sse/services/compression/engines/cavemanAdapter.js	anti-slop(no-conditional-empty-object-spread)	2
open-sse/services/compression/engines/cavemanAdapter.js	anti-slop(no-runtime-typeof)	2
open-sse/services/compression/engines/headroomAdapter.js	anti-slop(no-runtime-typeof)	6
open-sse/services/compression/engines/session-dedup/fuzzy.js	anti-slop(no-runtime-typeof)	4
open-sse/services/compression/engines/session-dedup/index.js	anti-slop(no-runtime-typeof)	10
open-sse/services/compression/messageContent.js	anti-slop(no-runtime-typeof)	5
open-sse/services/compression/preservation.js	anti-slop(no-runtime-typeof)	1
open-sse/services/compression/ruleLoader.js	anti-slop(no-runtime-typeof)	13
open-sse/services/compression/stats.js	anti-slop(no-conditional-empty-object-spread)	2
open-sse/services/compression/stats.js	anti-slop(no-runtime-typeof)	1
open-sse/services/compression/validation.js	anti-slop(no-runtime-typeof)	2
open-sse/services/concurrencyGate.js	anti-slop(no-runtime-typeof)	2
open-sse/services/copilotModels.js	anti-slop(no-runtime-typeof)	2
open-sse/services/freeProviderRankings.js	anti-slop(no-runtime-typeof)	1
open-sse/services/geminiThoughtSignatureStore.js	anti-slop(no-runtime-typeof)	8
open-sse/services/kimchiModels.js	anti-slop(no-conditional-empty-object-spread)	5
open-sse/services/kimchiModels.js	anti-slop(no-runtime-typeof)	5
open-sse/services/kiroModels.js	anti-slop(no-conditional-empty-object-spread)	10
open-sse/services/kiroModels.js	anti-slop(no-runtime-typeof)	5
open-sse/services/liveModelLimits.js	anti-slop(no-conditional-empty-object-spread)	9
open-sse/services/liveModelLimits.js	anti-slop(no-runtime-typeof)	17
open-sse/services/localFilesBatches.js	anti-slop(no-runtime-typeof)	7
open-sse/services/model.js	anti-slop(no-runtime-typeof)	8
open-sse/services/modelFallback.js	anti-slop(no-runtime-typeof)	3
open-sse/services/modelLifecycle.js	anti-slop(no-conditional-empty-object-spread)	1
open-sse/services/modelLifecycle.js	anti-slop(no-runtime-typeof)	3
open-sse/services/oauthCredentialManager.js	anti-slop(no-runtime-typeof)	4
open-sse/services/opencodeReasoningSanitizer.js	anti-slop(no-runtime-typeof)	2
open-sse/services/projectId.js	anti-slop(no-runtime-typeof)	9
open-sse/services/provider.js	anti-slop(no-runtime-typeof)	3
open-sse/services/providerAttemptContext.js	anti-slop(no-runtime-typeof)	18
open-sse/services/qoderModels.js	anti-slop(no-runtime-typeof)	2
open-sse/services/quota/dispatch.js	anti-slop(no-runtime-typeof)	1
open-sse/services/quota/normalize.js	anti-slop(no-runtime-typeof)	9
open-sse/services/quota/providerHelpers.js	anti-slop(no-runtime-typeof)	2
open-sse/services/quota/providers/balances.js	anti-slop(no-runtime-typeof)	2
open-sse/services/quota/providers/claude.js	anti-slop(no-runtime-typeof)	2
open-sse/services/quota/providers/codex.js	anti-slop(no-runtime-typeof)	4
open-sse/services/quota/providers/codingPlans.js	anti-slop(no-runtime-typeof)	12
open-sse/services/quota/providers/cursor.js	anti-slop(no-runtime-typeof)	2
open-sse/services/quota/providers/github.js	anti-slop(no-runtime-typeof)	2
open-sse/services/quota/providers/google.js	anti-slop(no-runtime-typeof)	9
open-sse/services/quota/providers/index.js	anti-slop(no-conditional-empty-object-spread)	1
open-sse/services/quota/providers/kiro.js	anti-slop(no-conditional-empty-object-spread)	2
open-sse/services/quota/providers/kiro.js	anti-slop(no-runtime-typeof)	5
open-sse/services/quota/scoring.js	anti-slop(no-runtime-typeof)	2
open-sse/services/quota/transport.js	anti-slop(no-runtime-typeof)	3
open-sse/services/reasoningTokenBuffer.js	anti-slop(no-runtime-typeof)	10
open-sse/services/responseModelEcho.js	anti-slop(no-runtime-typeof)	5
open-sse/services/tokenRefresh.js	anti-slop(no-runtime-typeof)	3
open-sse/services/tokenRefresh/dedup.js	anti-slop(no-runtime-typeof)	1
open-sse/services/tokenRefresh/providers.js	anti-slop(no-runtime-typeof)	2
open-sse/services/usage.js	anti-slop(no-conditional-empty-object-spread)	1
open-sse/services/usage/claude.js	anti-slop(no-runtime-typeof)	2
open-sse/services/usage/codex.js	anti-slop(no-runtime-typeof)	9
open-sse/services/usage/cursor.js	anti-slop(no-runtime-typeof)	2
open-sse/services/usage/deepseek.js	anti-slop(no-runtime-typeof)	4
open-sse/services/usage/google.js	anti-slop(no-conditional-empty-object-spread)	1
open-sse/services/usage/google.js	anti-slop(no-runtime-typeof)	4
open-sse/services/usage/grok-cli.js	anti-slop(no-runtime-typeof)	10
open-sse/services/usage/kimi.js	anti-slop(no-runtime-typeof)	5
open-sse/services/usage/kiro.js	anti-slop(no-conditional-empty-object-spread)	2
open-sse/services/usage/minimax.js	anti-slop(no-runtime-typeof)	2
open-sse/services/usage/misc.js	anti-slop(no-runtime-typeof)	4
open-sse/services/usage/opencode-go.js	anti-slop(no-runtime-typeof)	3
open-sse/services/usage/shared.js	anti-slop(no-runtime-typeof)	7
open-sse/shared/clineAuth.js	anti-slop(no-runtime-typeof)	1
open-sse/shared/codexAccountId.js	anti-slop(no-runtime-typeof)	2
open-sse/shared/firecrawlConfig.js	anti-slop(no-runtime-typeof)	9
open-sse/shared/qoder/cosy.js	anti-slop(no-runtime-typeof)	1
open-sse/shared/qoder/encoding.js	anti-slop(no-runtime-typeof)	1
open-sse/transformer/responsesTransformer.js	anti-slop(no-runtime-typeof)	3
open-sse/transformer/streamToJsonConverter.js	anti-slop(no-runtime-typeof)	3
open-sse/translator/concerns/image.js	anti-slop(no-runtime-typeof)	1
open-sse/translator/concerns/json.js	anti-slop(no-runtime-typeof)	1
open-sse/translator/concerns/modality.js	anti-slop(no-runtime-typeof)	3
open-sse/translator/concerns/paramSupport.js	anti-slop(no-runtime-typeof)	6
open-sse/translator/concerns/prefetch.js	anti-slop(no-runtime-typeof)	3
open-sse/translator/concerns/reasoning.js	anti-slop(no-runtime-typeof)	7
open-sse/translator/concerns/thinkingSuffix.js	anti-slop(no-runtime-typeof)	1
